Step;AvgWaiting;MedianWaiting;9/10Quantile;MaxWaiting;
44080;6;0;14;554;
44090;6;0;14;554;
44100;6;0;14;554;
44110;6;0;14;554;
44120;6;0;14;554;
44130;6;0;14;554;
44140;6;0;14;554;
44150;6;0;14;554;
44160;6;0;14;554;
44170;6;0;14;554;
44180;6;0;14;554;
44190;6;0;14;554;
44200;6;0;14;554;
44210;6;0;14;554;
44220;6;0;14;554;
44230;6;0;14;554;
44240;6;0;14;554;
44250;6;0;14;554;
44260;6;0;14;554;
44270;6;0;14;554;
44280;6;0;14;554;
44290;6;0;14;554;
44300;6;0;14;554;
44310;6;0;14;554;
44320;6;0;14;554;
44330;6;0;14;554;
44340;6;0;14;554;
44350;6;0;14;554;
44360;6;0;14;554;
44370;6;0;14;554;
44380;6;0;14;554;
44390;6;0;14;554;
44400;6;0;14;554;
44410;6;0;14;554;
44420;6;0;14;554;
44430;6;0;14;554;
44440;6;0;14;554;
44450;6;0;14;554;
44460;6;0;14;554;
44470;6;0;14;554;
44480;6;0;14;554;
44490;6;0;14;554;
44500;6;0;14;554;
44510;6;0;14;554;
44520;6;0;14;554;
44530;6;0;14;554;
44540;6;0;14;554;
44550;6;0;14;554;
44560;6;0;14;554;
44570;6;0;14;554;
44580;6;0;14;554;
44590;6;0;14;554;
44600;6;0;14;554;
44610;6;0;14;554;
44620;6;0;14;554;
44630;6;0;14;554;
44640;6;0;14;554;
44650;6;0;14;554;
44660;6;0;14;554;
44670;6;0;14;554;
44680;6;0;14;554;
44690;6;0;14;554;
44700;6;0;14;554;
44710;6;0;14;554;
44720;6;0;14;554;
44730;6;0;14;554;
44740;6;0;14;554;
44750;6;0;14;554;
44760;6;0;14;554;
44770;6;0;14;554;
44780;6;0;14;554;
44790;6;0;14;554;
44800;6;0;14;554;
44810;6;0;14;554;
44820;6;0;14;554;
44830;6;0;14;554;
44840;6;0;14;554;
44850;6;0;14;554;
44860;6;0;14;554;
44870;6;0;14;554;
44880;6;0;14;554;
44890;6;0;14;554;
44900;6;0;14;554;
44910;6;0;14;554;
44920;6;0;14;554;
44930;6;0;14;554;
44940;6;0;14;554;
44950;6;0;14;554;
44960;6;0;14;554;
44970;6;0;14;554;
44980;6;0;14;554;
44990;6;0;14;554;
45000;6;0;14;554;
45010;6;0;14;554;
45020;6;0;14;554;
45030;6;0;14;554;
45040;6;0;14;554;
45050;6;0;14;554;
45060;6;0;14;554;
45070;6;0;14;554;
45080;6;0;14;554;
45090;6;0;14;554;
45100;6;0;14;554;
45110;6;0;14;554;
45120;6;0;14;554;
45130;6;0;14;554;
45140;6;0;14;554;
45150;6;0;14;554;
45160;6;0;14;554;
45170;6;0;14;554;
45180;6;0;14;554;
45190;6;0;14;554;
45200;6;0;14;554;
45210;6;0;14;554;
45220;6;0;14;554;
45230;6;0;14;554;
45240;6;0;14;554;
45250;6;0;14;554;
45260;6;0;14;554;
45270;6;0;14;554;
45280;6;0;14;554;
45290;6;0;14;554;
45300;6;0;14;554;
45310;6;0;14;554;
45320;6;0;14;554;
45330;6;0;14;554;
45340;6;0;14;554;
45350;6;0;14;554;
45360;6;0;14;554;
45370;6;0;14;554;
45380;6;0;14;554;
45390;6;0;14;554;
45400;6;0;14;554;
45410;6;0;14;554;
45420;6;0;14;554;
45430;6;0;14;554;
45440;6;0;14;554;
45450;6;0;14;554;
45460;6;0;14;554;
45470;6;0;14;554;
45480;6;0;14;554;
45490;6;0;14;554;
45500;6;0;14;554;
45510;6;0;14;554;
45520;6;0;14;554;
45530;6;0;14;554;
45540;6;0;14;554;
45550;6;0;14;554;
45560;6;0;14;554;
45570;6;0;14;554;
45580;6;0;14;554;
45590;6;0;14;554;
45600;6;0;14;554;
45610;6;0;14;554;
45620;6;0;14;554;
45630;6;0;14;554;
45640;6;0;14;554;
45650;6;0;14;554;
45660;6;0;14;554;
45670;6;0;14;554;
45680;6;0;14;554;
45690;6;0;14;554;
45700;6;0;14;554;
45710;6;0;14;554;
45720;6;0;14;554;
45730;6;0;14;554;
45740;6;0;14;554;
45750;6;0;14;554;
45760;6;0;14;554;
45770;6;0;14;554;
45780;6;0;14;554;
45790;6;0;14;554;
45800;6;0;14;554;
45810;6;0;14;554;
45820;6;0;14;554;
45830;6;0;14;554;
45840;6;0;14;554;
45850;6;0;14;554;
45860;6;0;14;554;
45870;6;0;14;554;
45880;6;0;14;554;
45890;6;0;14;554;
45900;6;0;14;554;
45910;6;0;14;554;
45920;6;0;14;554;
45930;6;0;14;554;
45940;6;0;14;554;
45950;6;0;14;554;
45960;6;0;14;554;
45970;6;0;14;554;
45980;6;0;14;554;
45990;6;0;14;554;
46000;6;0;14;681;
46010;6;0;14;681;
46020;6;0;14;681;
46030;6;0;14;681;
46040;6;0;14;681;
46050;6;0;14;681;
46060;6;0;14;681;
46070;6;0;14;681;
46080;6;0;14;681;
46090;6;0;14;681;
46100;6;0;14;681;
46110;6;0;14;681;
46120;6;0;14;681;
46130;6;0;14;681;
46140;6;0;14;681;
46150;6;0;14;681;
46160;6;0;14;681;
46170;6;0;14;681;
46180;6;0;14;681;
46190;6;0;14;681;
46200;6;0;14;681;
46210;6;0;14;681;
46220;6;0;14;681;
46230;6;0;14;681;
46240;6;0;14;681;
46250;6;0;14;681;
46260;6;0;14;681;
46270;6;0;14;681;
46280;6;0;14;681;
46290;6;0;14;681;
46300;6;0;14;681;
46310;6;0;14;681;
46320;6;0;14;681;
46330;6;0;14;681;
46340;6;0;14;681;
46350;6;0;14;681;
46360;6;0;14;681;
46370;6;0;14;681;
46380;6;0;14;681;
46390;6;0;14;681;
46400;6;0;14;681;
46410;6;0;14;681;
46420;6;0;14;681;
46430;6;0;14;681;
46440;6;0;14;681;
46450;6;0;14;681;
46460;6;0;14;681;
46470;6;0;14;681;
46480;6;0;14;681;
46490;6;0;14;681;
46500;6;0;14;681;
46510;6;0;14;681;
46520;6;0;14;681;
46530;6;0;14;681;
46540;6;0;14;681;
46550;6;0;14;681;
46560;6;0;14;681;
46570;6;0;14;681;
46580;6;0;14;681;
46590;6;0;14;681;
46600;6;0;14;681;
46610;6;0;14;681;
46620;6;0;14;681;
46630;6;0;14;681;
46640;6;0;14;681;
46650;6;0;14;681;
46660;6;0;14;681;
46670;6;0;14;681;
46680;6;0;14;681;
46690;6;0;14;681;
46700;6;0;14;681;
46710;6;0;14;681;
46720;6;0;14;681;
46730;6;0;14;681;
46740;6;0;14;681;
46750;6;0;14;681;
46760;6;0;14;681;
46770;6;0;14;681;
46780;6;0;14;681;
46790;6;0;14;681;
46800;6;0;14;681;
46810;6;0;14;681;
46820;6;0;14;681;
46830;6;0;14;681;
46840;6;0;14;681;
46850;6;0;14;681;
46860;6;0;14;681;
46870;6;0;14;681;
46880;6;0;14;681;
46890;6;0;14;681;
46900;6;0;14;681;
46910;6;0;14;681;
46920;6;0;14;681;
46930;6;0;14;681;
46940;6;0;14;681;
46950;6;0;14;681;
46960;6;0;14;681;
46970;6;0;14;681;
46980;6;0;14;681;
46990;6;0;14;681;
47000;6;0;14;681;
47010;6;0;14;681;
47020;6;0;14;681;
47030;6;0;14;681;
47040;6;0;14;681;
47050;6;0;14;681;
47060;6;0;14;681;
47070;6;0;14;681;
47080;6;0;14;681;
47090;6;0;14;681;
47100;6;0;14;681;
47110;6;0;14;681;
47120;6;0;14;681;
47130;6;0;14;681;
47140;6;0;14;681;
47150;6;0;14;681;
47160;6;0;14;681;
47170;6;0;14;681;
47180;6;0;14;681;
47190;6;0;14;681;
47200;6;0;14;681;
47210;6;0;14;681;
47220;6;0;14;681;
47230;6;0;14;681;
47240;6;0;14;681;
47250;6;0;14;681;
47260;6;0;14;681;
47270;6;0;14;681;
47280;6;0;14;681;
47290;6;0;14;681;
47300;6;0;14;681;
47310;6;0;14;681;
47320;6;0;14;681;
47330;6;0;14;681;
47340;6;0;14;681;
47350;6;0;14;681;
47360;6;0;14;681;
47370;6;0;14;681;
47380;6;0;14;681;
47390;6;0;14;681;
47400;6;0;14;681;
47410;6;0;14;681;
47420;6;0;14;681;
47430;6;0;14;681;
47440;6;0;14;681;
47450;6;0;14;681;
47460;6;0;14;681;
47470;6;0;14;681;
47480;6;0;14;681;
47490;6;0;14;681;
47500;6;0;14;681;
47510;6;0;14;681;
47520;6;0;14;681;
47530;6;0;14;681;
47540;6;0;14;681;
47550;6;0;14;681;
47560;6;0;14;681;
47570;6;0;14;681;
47580;6;0;14;681;
47590;6;0;14;681;
47600;6;0;14;681;
47610;6;0;14;681;
47620;6;0;14;681;
47630;6;0;14;681;
47640;6;0;14;681;
47650;6;0;14;681;
47660;6;0;14;681;
47670;6;0;14;681;
47680;6;0;14;681;
47690;6;0;14;681;
47700;6;0;14;681;
47710;6;0;14;681;
47720;6;0;14;681;
47730;6;0;14;681;
47740;6;0;14;681;
47750;6;0;14;681;
47760;6;0;14;681;
47770;6;0;14;681;
47780;6;0;14;681;
47790;6;0;14;681;
47800;6;0;14;681;
47810;6;0;14;681;
47820;6;0;14;681;
47830;6;0;14;681;
47840;6;0;14;681;
47850;6;0;14;681;
47860;6;0;14;681;
47870;6;0;14;681;
47880;6;0;14;681;
47890;6;0;14;681;
47900;6;0;14;681;
47910;6;0;14;681;
47920;6;0;14;681;
47930;6;0;14;681;
47940;6;0;14;681;
47950;6;0;14;681;
47960;6;0;14;681;
47970;6;0;14;681;
47980;6;0;14;681;
47990;6;0;14;681;
48000;6;0;14;681;
48010;6;0;14;681;
48020;6;0;14;681;
48030;6;0;14;681;
48040;6;0;14;681;
48050;6;0;14;681;
48060;6;0;14;681;
48070;6;0;14;681;
48080;6;0;14;681;
48090;6;0;14;681;
48100;6;0;14;681;
48110;6;0;14;681;
48120;6;0;14;681;
48130;6;0;14;681;
48140;6;0;14;681;
48150;6;0;14;681;
48160;6;0;14;681;
48170;6;0;14;681;
48180;6;0;14;681;
48190;6;0;14;681;
48200;6;0;14;681;
48210;6;0;14;681;
48220;6;0;14;681;
48230;6;0;14;681;
48240;6;0;14;681;
48250;6;0;14;681;
48260;6;0;14;681;
48270;6;0;14;681;
48280;6;0;14;681;
48290;6;0;14;681;
48300;6;0;14;681;
48310;6;0;14;681;
48320;6;0;14;681;
48330;6;0;14;681;
48340;6;0;14;681;
48350;6;0;14;681;
48360;6;0;14;681;
48370;6;0;14;681;
48380;6;0;14;681;
48390;6;0;14;681;
48400;6;0;14;681;
48410;6;0;14;681;
48420;6;0;14;681;
48430;6;0;14;681;
48440;6;0;14;681;
48450;6;0;14;681;
48460;6;0;14;681;
48470;6;0;14;681;
48480;6;0;14;681;
48490;6;0;14;681;
48500;6;0;14;681;
48510;6;0;14;681;
48520;6;0;14;681;
48530;6;0;14;681;
48540;6;0;14;681;
48550;6;0;14;681;
48560;6;0;14;681;
48570;6;0;14;681;
48580;6;0;14;681;
48590;6;0;14;681;
48600;6;0;14;681;
48610;6;0;14;681;
48620;6;0;14;681;
48630;6;0;14;681;
48640;6;0;14;681;
48650;6;0;14;681;
48660;6;0;14;681;
48670;6;0;14;681;
48680;6;0;14;681;
48690;6;0;14;681;
48700;6;0;14;681;
48710;6;0;14;681;
48720;6;0;14;681;
48730;6;0;14;681;
48740;6;0;14;681;
48750;6;0;14;681;
48760;6;0;14;681;
48770;6;0;14;681;
48780;6;0;14;681;
48790;6;0;14;681;
48800;6;0;14;681;
48810;6;0;14;681;
48820;6;0;14;681;
48830;6;0;14;681;
48840;6;0;14;681;
48850;6;0;14;681;
48860;6;0;14;681;
48870;6;0;14;681;
48880;6;0;14;681;
48890;6;0;14;681;
48900;6;0;14;681;
48910;6;0;14;681;
48920;6;0;14;681;
48930;6;0;14;681;
48940;6;0;14;681;
48950;6;0;14;681;
48960;6;0;14;681;
48970;6;0;14;681;
48980;6;0;14;681;
48990;6;0;14;681;
49000;6;0;14;681;
49010;6;0;14;681;
49020;6;0;14;681;
49030;6;0;14;681;
49040;6;0;14;681;
49050;6;0;14;681;
49060;6;0;14;681;
49070;6;0;14;681;
49080;6;0;14;681;
49090;6;0;14;681;
49100;6;0;14;681;
49110;6;0;14;681;
49120;6;0;14;681;
49130;6;0;14;681;
49140;6;0;14;681;
49150;6;0;14;681;
49160;6;0;14;681;
49170;6;0;14;681;
49180;6;0;14;681;
49190;6;0;14;681;
49200;6;0;14;681;
49210;6;0;14;681;
49220;6;0;14;681;
49230;6;0;14;681;
49240;6;0;14;681;
49250;6;0;14;681;
49260;6;0;14;681;
49270;6;0;14;681;
49280;6;0;14;681;
49290;6;0;14;681;
49300;6;0;14;681;
49310;6;0;14;681;
49320;6;0;14;681;
49330;6;0;14;681;
49340;6;0;14;681;
49350;6;0;14;681;
49360;6;0;14;681;
49370;6;0;14;681;
49380;6;0;14;681;
49390;6;0;14;681;
49400;6;0;14;681;
49410;6;0;14;681;
49420;6;0;14;681;
49430;6;0;14;681;
49440;6;0;14;681;
49450;6;0;14;681;
49460;6;0;14;681;
49470;6;0;14;681;
49480;6;0;14;681;
49490;6;0;14;681;
49500;6;0;14;681;
49510;6;0;14;681;
49520;6;0;14;681;
49530;6;0;14;681;
49540;6;0;14;681;
49550;6;0;14;681;
49560;6;0;14;681;
49570;6;0;14;681;
49580;6;0;14;681;
49590;6;0;14;681;
49600;6;0;14;681;
49610;6;0;14;681;
49620;6;0;14;681;
49630;6;0;14;681;
49640;6;0;14;681;
49650;6;0;14;681;
49660;6;0;14;681;
49670;6;0;14;681;
49680;6;0;14;681;
49690;6;0;14;681;
49700;6;0;14;681;
49710;6;0;14;681;
49720;6;0;14;681;
49730;6;0;14;681;
49740;6;0;14;681;
49750;6;0;14;681;
49760;6;0;14;681;
49770;6;0;14;681;
49780;6;0;14;681;
49790;6;0;14;681;
49800;6;0;14;681;
49810;6;0;14;681;
49820;6;0;14;681;
49830;6;0;14;681;
49840;6;0;14;681;
49850;6;0;14;681;
49860;6;0;14;681;
49870;6;0;14;681;
49880;6;0;14;681;
49890;6;0;14;681;
49900;6;0;14;681;
49910;6;0;14;681;
49920;6;0;14;681;
49930;6;0;14;681;
49940;6;0;14;681;
49950;6;0;14;681;
49960;6;0;14;681;
49970;6;0;14;681;
49980;6;0;14;681;
49990;6;0;14;681;
50000;6;0;14;681;
50010;6;0;14;681;
50020;6;0;14;681;
50030;6;0;14;681;
50040;6;0;14;681;
50050;6;0;14;681;
50060;6;0;14;681;
50070;6;0;14;681;
50080;6;0;14;681;
50090;6;0;14;681;
50100;6;0;14;681;
50110;6;0;14;681;
50120;6;0;14;681;
50130;6;0;14;681;
50140;6;0;14;681;
50150;6;0;14;681;
50160;6;0;14;681;
50170;6;0;14;681;
50180;6;0;14;681;
50190;6;0;14;681;
50200;6;0;14;681;
50210;6;0;14;681;
50220;6;0;14;681;
50230;6;0;14;681;
50240;6;0;14;681;
50250;6;0;14;681;
50260;6;0;14;681;
50270;6;0;14;681;
50280;6;0;14;681;
50290;6;0;14;681;
50300;6;0;14;681;
50310;6;0;14;681;
50320;6;0;14;681;
50330;6;0;14;681;
50340;6;0;14;681;
50350;6;0;14;681;
50360;6;0;14;681;
50370;6;0;14;681;
50380;6;0;14;681;
50390;6;0;14;681;
50400;6;0;14;681;
50410;6;0;14;681;
50420;6;0;14;681;
50430;6;0;14;681;
50440;6;0;14;681;
50450;6;0;14;681;
50460;6;0;14;681;
50470;6;0;14;681;
50480;6;0;14;681;
50490;6;0;14;681;
50500;6;0;14;681;
50510;6;0;14;681;
50520;6;0;14;681;
50530;6;0;14;681;
50540;6;0;14;681;
50550;6;0;14;681;
50560;6;0;14;681;
50570;6;0;14;681;
50580;6;0;14;681;
50590;6;0;14;681;
50600;6;0;14;681;
50610;6;0;14;681;
50620;6;0;14;681;
50630;6;0;14;681;
50640;6;0;14;681;
50650;6;0;14;681;
50660;6;0;14;681;
50670;6;0;14;681;
50680;6;0;14;681;
50690;6;0;14;681;
50700;6;0;14;681;
50710;6;0;14;681;
50720;6;0;14;681;
50730;6;0;14;681;
50740;6;0;14;681;
50750;6;0;14;681;
50760;6;0;14;681;
50770;6;0;14;681;
50780;6;0;14;681;
50790;6;0;14;681;
50800;6;0;14;681;
50810;6;0;14;681;
50820;6;0;14;681;
50830;6;0;14;681;
50840;6;0;14;681;
50850;6;0;14;681;
50860;6;0;14;681;
50870;6;0;14;681;
50880;6;0;14;681;
50890;6;0;14;681;
50900;6;0;14;681;
50910;6;0;14;681;
50920;6;0;14;681;
50930;6;0;14;681;
50940;6;0;14;681;
50950;6;0;14;681;
50960;6;0;14;681;
50970;6;0;14;681;
50980;6;0;14;681;
50990;6;0;14;681;
51000;6;0;14;681;
51010;6;0;14;681;
51020;6;0;14;681;
51030;6;0;14;681;
51040;6;0;14;681;
51050;6;0;14;681;
51060;6;0;14;681;
51070;6;0;14;681;
51080;6;0;14;681;
51090;6;0;14;681;
51100;6;0;14;681;
51110;6;0;14;681;
51120;6;0;14;681;
51130;6;0;14;681;
51140;6;0;14;681;
51150;6;0;14;681;
51160;6;0;14;681;
51170;6;0;14;681;
51180;6;0;14;681;
51190;6;0;14;681;
51200;6;0;14;681;
51210;6;0;14;681;
51220;6;0;14;681;
51230;6;0;14;681;
51240;6;0;14;681;
51250;6;0;14;681;
51260;6;0;14;681;
51270;6;0;14;681;
51280;6;0;14;681;
51290;6;0;14;681;
51300;6;0;14;681;
51310;6;0;14;681;
51320;6;0;14;681;
51330;6;0;14;681;
51340;6;0;14;681;
51350;6;0;14;681;
51360;6;0;14;681;
51370;6;0;14;681;
51380;6;0;14;681;
51390;6;0;14;681;
51400;6;0;14;681;
51410;6;0;14;681;
51420;6;0;14;681;
51430;6;0;14;681;
51440;6;0;14;681;
51450;6;0;14;681;
51460;6;0;14;681;
51470;6;0;14;681;
51480;6;0;14;681;
51490;6;0;14;681;
51500;6;0;14;681;
51510;6;0;14;681;
51520;6;0;14;681;
51530;6;0;14;681;
51540;6;0;14;681;
51550;6;0;14;681;
51560;6;0;14;681;
51570;6;0;14;681;
51580;6;0;14;681;
51590;6;0;14;681;
51600;6;0;14;681;
51610;6;0;14;681;
51620;6;0;14;681;
51630;6;0;14;681;
51640;6;0;14;681;
51650;6;0;14;681;
51660;6;0;14;681;
51670;6;0;14;681;
51680;6;0;14;681;
51690;6;0;14;681;
51700;6;0;14;681;
51710;6;0;14;681;
51720;6;0;14;681;
51730;6;0;14;681;
51740;6;0;14;681;
51750;6;0;14;681;
51760;6;0;14;681;
51770;6;0;14;681;
51780;6;0;14;681;
51790;6;0;14;681;
51800;6;0;14;681;
51810;6;0;14;681;
51820;6;0;14;681;
51830;6;0;14;681;
51840;6;0;14;681;
51850;6;0;14;681;
51860;6;0;14;681;
51870;6;0;14;681;
51880;6;0;14;681;
51890;6;0;14;681;
51900;6;0;14;681;
51910;6;0;14;681;
51920;6;0;14;681;
51930;6;0;14;681;
51940;6;0;14;681;
51950;6;0;14;681;
51960;6;0;14;681;
51970;6;0;14;681;
51980;6;0;14;681;
51990;6;0;14;681;
52000;6;0;14;681;
52010;6;0;14;681;
52020;6;0;14;681;
52030;6;0;14;681;
52040;6;0;14;681;
52050;6;0;14;681;
52060;6;0;14;681;
52070;6;0;14;681;
52080;6;0;14;681;
52090;6;0;14;681;
52100;6;0;14;681;
52110;6;0;14;681;
52120;6;0;14;681;
52130;6;0;14;681;
52140;6;0;14;681;
52150;6;0;14;681;
52160;6;0;14;681;
52170;6;0;14;681;
52180;6;0;14;681;
52190;6;0;14;681;
52200;6;0;14;681;
52210;6;0;14;681;
52220;6;0;14;681;
52230;6;0;14;681;
52240;6;0;14;681;
52250;6;0;14;681;
52260;6;0;14;681;
52270;6;0;14;681;
52280;6;0;14;681;
52290;6;0;14;681;
52300;6;0;14;681;
52310;6;0;14;681;
52320;6;0;14;681;
52330;6;0;14;681;
52340;6;0;14;681;
52350;6;0;14;681;
52360;6;0;14;681;
52370;6;0;14;681;
52380;6;0;14;681;
52390;6;0;14;681;
52400;6;0;14;681;
52410;6;0;14;681;
52420;6;0;14;681;
52430;6;0;14;681;
52440;6;0;14;681;
52450;6;0;14;681;
52460;6;0;14;681;
52470;6;0;14;681;
52480;6;0;14;681;
52490;6;0;14;681;
52500;6;0;14;681;
52510;6;0;14;681;
52520;6;0;14;681;
52530;6;0;14;681;
52540;6;0;14;681;
52550;6;0;14;681;
52560;6;0;14;681;
52570;6;0;14;681;
52580;6;0;14;681;
52590;6;0;14;681;
52600;6;0;14;681;
52610;6;0;14;681;
52620;6;0;14;681;
52630;6;0;14;681;
52640;6;0;14;681;
52650;6;0;14;681;
52660;6;0;14;681;
52670;6;0;14;681;
52680;6;0;14;681;
52690;6;0;14;681;
52700;6;0;14;681;
52710;6;0;14;681;
52720;6;0;14;681;
52730;6;0;14;681;
52740;6;0;14;681;
52750;6;0;14;681;
52760;6;0;14;681;
52770;6;0;14;681;
52780;6;0;14;681;
52790;6;0;14;681;
52800;6;0;14;681;
52810;6;0;14;681;
52820;6;0;14;681;
52830;6;0;14;681;
52840;6;0;14;681;
52850;6;0;14;681;
52860;6;0;14;681;
52870;6;0;14;681;
52880;6;0;14;681;
52890;6;0;14;681;
52900;6;0;14;681;
52910;6;0;14;681;
52920;6;0;14;681;
52930;6;0;14;681;
52940;6;0;14;681;
52950;6;0;14;681;
52960;6;0;14;681;
52970;6;0;14;681;
52980;6;0;14;681;
52990;6;0;14;681;
53000;6;0;14;681;
53010;6;0;14;681;
53020;6;0;14;681;
53030;6;0;14;681;
53040;6;0;14;681;
53050;6;0;14;681;
53060;6;0;14;681;
53070;6;0;14;681;
53080;6;0;14;681;
53090;6;0;14;681;
53100;6;0;14;681;
53110;6;0;14;681;
53120;6;0;14;681;
53130;6;0;14;681;
53140;6;0;14;681;
53150;6;0;14;681;
53160;6;0;14;681;
53170;6;0;14;681;
53180;6;0;14;681;
53190;6;0;14;681;
53200;6;0;14;681;
53210;6;0;14;681;
53220;6;0;14;681;
53230;6;0;14;681;
53240;6;0;14;681;
53250;6;0;14;681;
53260;6;0;14;681;
53270;6;0;14;681;
53280;6;0;14;681;
53290;6;0;14;681;
53300;6;0;14;681;
53310;6;0;14;681;
53320;6;0;14;681;
53330;6;0;14;681;
53340;6;0;14;681;
53350;6;0;14;681;
53360;6;0;14;681;
53370;6;0;14;681;
53380;6;0;14;681;
53390;6;0;14;681;
53400;6;0;14;681;
53410;6;0;14;681;
53420;6;0;14;681;
53430;6;0;14;681;
53440;6;0;14;681;
53450;6;0;14;681;
53460;6;0;14;681;
53470;6;0;14;681;
53480;6;0;14;681;
53490;6;0;14;681;
53500;6;0;14;681;
53510;6;0;14;681;
53520;6;0;14;681;
53530;6;0;14;681;
53540;6;0;14;681;
53550;6;0;14;681;
53560;6;0;14;681;
53570;6;0;14;681;
53580;6;0;14;681;
53590;6;0;14;681;
53600;6;0;14;681;
53610;6;0;14;681;
53620;6;0;14;681;
53630;6;0;14;681;
53640;6;0;14;681;
53650;6;0;14;681;
53660;6;0;14;681;
53670;6;0;14;681;
53680;6;0;14;681;
53690;6;0;14;681;
53700;6;0;14;681;
53710;6;0;14;681;
53720;6;0;14;681;
53730;6;0;14;681;
53740;6;0;14;681;
53750;6;0;14;681;
53760;6;0;14;681;
53770;6;0;14;681;
53780;6;0;14;681;
53790;6;0;14;681;
53800;6;0;14;681;
53810;6;0;14;681;
53820;6;0;14;681;
53830;6;0;14;681;
53840;6;0;14;681;
53850;6;0;14;681;
53860;6;0;14;681;
53870;6;0;14;681;
53880;6;0;14;681;
53890;6;0;14;681;
53900;6;0;14;681;
53910;6;0;14;681;
53920;6;0;14;681;
53930;6;0;14;681;
53940;6;0;14;681;
53950;6;0;14;681;
53960;6;0;14;681;
53970;6;0;14;681;
53980;6;0;14;681;
53990;6;0;14;681;
54000;6;0;14;681;
54010;6;0;14;681;
54020;6;0;14;681;
54030;6;0;14;681;
54040;6;0;14;681;
54050;6;0;14;681;
54060;6;0;14;681;
54070;6;0;14;681;
54080;6;0;14;681;
54090;6;0;14;681;
54100;6;0;14;681;
54110;6;0;14;681;
54120;6;0;14;681;
54130;6;0;14;681;
54140;6;0;14;681;
54150;6;0;14;681;
54160;6;0;14;681;
54170;6;0;14;681;
54180;6;0;14;681;
54190;6;0;14;681;
54200;6;0;14;681;
54210;6;0;14;681;
54220;6;0;14;681;
54230;6;0;14;681;
54240;6;0;14;681;
54250;6;0;14;681;
54260;6;0;14;681;
54270;6;0;14;681;
54280;6;0;14;681;
54290;6;0;14;681;
54300;6;0;14;681;
54310;6;0;14;681;
54320;6;0;14;681;
54330;6;0;14;681;
54340;6;0;14;681;
54350;6;0;14;681;
54360;6;0;14;681;
54370;6;0;14;681;
54380;6;0;14;681;
54390;6;0;14;681;
54400;6;0;14;681;
54410;6;0;14;681;
54420;6;0;14;681;
54430;6;0;14;681;
54440;6;0;14;681;
54450;6;0;14;681;
54460;6;0;14;681;
54470;6;0;14;681;
54480;6;0;14;681;
54490;6;0;14;681;
54500;6;0;14;681;
54510;6;0;14;681;
54520;6;0;14;681;
54530;6;0;14;681;
54540;6;0;14;681;
54550;6;0;14;681;
54560;6;0;14;681;
54570;6;0;14;681;
54580;6;0;14;681;
54590;6;0;14;681;
54600;6;0;14;681;
54610;6;0;14;681;
54620;6;0;14;681;
54630;6;0;14;681;
54640;6;0;14;681;
54650;6;0;14;681;
54660;6;0;14;681;
54670;6;0;14;681;
54680;6;0;14;681;
54690;6;0;14;681;
54700;6;0;14;681;
54710;6;0;14;681;
54720;6;0;14;681;
54730;6;0;14;681;
54740;6;0;14;681;
54750;6;0;14;681;
54760;6;0;14;681;
54770;6;0;14;681;
54780;6;0;14;681;
54790;6;0;14;681;
54800;6;0;14;681;
54810;6;0;14;681;
54820;6;0;14;681;
54830;6;0;14;681;
54840;6;0;14;681;
54850;6;0;14;681;
54860;6;0;14;681;
54870;6;0;15;681;
54880;6;0;15;681;
54890;6;0;15;681;
54900;6;0;15;681;
54910;6;0;15;681;
54920;6;0;15;681;
54930;6;0;15;681;
54940;6;0;15;681;
54950;6;0;15;681;
54960;6;0;15;681;
54970;6;0;15;681;
54980;6;0;15;681;
54990;6;0;15;681;
55000;6;0;15;681;
55010;6;0;15;681;
55020;6;0;15;681;
55030;6;0;15;681;
55040;6;0;15;681;
55050;6;0;15;681;
55060;6;0;15;681;
55070;6;0;15;681;
55080;6;0;15;681;
55090;6;0;15;681;
55100;6;0;15;681;
55110;6;0;15;681;
55120;6;0;15;681;
55130;6;0;15;681;
55140;6;0;15;681;
55150;6;0;15;681;
55160;6;0;15;681;
55170;6;0;15;681;
55180;6;0;15;681;
55190;6;0;15;681;
55200;6;0;15;681;
55210;6;0;15;681;
55220;6;0;15;681;
55230;6;0;15;681;
55240;6;0;15;681;
55250;6;0;15;681;
55260;6;0;15;681;
55270;6;0;15;681;
55280;6;0;15;681;
55290;6;0;15;681;
55300;6;0;15;681;
55310;6;0;15;681;
55320;6;0;15;681;
55330;6;0;15;681;
55340;6;0;15;681;
55350;6;0;15;681;
55360;6;0;15;681;
55370;6;0;15;681;
55380;6;0;15;681;
55390;6;0;15;681;
55400;6;0;15;681;
55410;6;0;15;681;
55420;6;0;15;681;
55430;6;0;15;681;
55440;6;0;15;681;
55450;6;0;15;681;
55460;6;0;15;681;
55470;6;0;15;681;
55480;6;0;15;681;
55490;6;0;15;681;
55500;6;0;15;681;
55510;6;0;15;681;
55520;6;0;15;681;
55530;6;0;15;681;
55540;6;0;15;681;
55550;6;0;15;681;
55560;6;0;15;681;
55570;6;0;15;681;
55580;6;0;15;681;
55590;6;0;15;681;
55600;6;0;15;681;
55610;6;0;15;681;
55620;6;0;15;681;
55630;6;0;15;681;
55640;6;0;15;681;
55650;6;0;15;681;
55660;6;0;15;681;
55670;6;0;15;681;
55680;6;0;15;681;
55690;6;0;15;681;
55700;6;0;15;681;
